order_token,order_time,customer_token,merchant_token,merchant_category,merchant_category_desc,payment_type,email_host,customer_age,order_amount,days_to_card_expire,customer_postcode,customer_region,default_flag
6246KQBAXFPO,2021-06-21 19:09:38.000000,11EKQBB6LLI,7KFF4YCI2,5661,Shoes & Accessories,card-prepaid,gmail.com,40,21,1468,IT-651,Abruzzo,0
819AKQH4X8E0,2021-06-25 21:21:12.000000,53713KMCT3UTF,DKDTI449M,5977,Beauty,card-prepaid,gmail.com,41,85.4,65,IT-660,Abruzzo,0
9EBKO92WCX5,2021-04-30 21:55:45.000000,3B0KO7BY7DV,8KDTI444R,5661,Shoes & Accessories,card-debit,virgilio.it,34,87.88,1794,IT-800,Campania,0
71D4KPTXZSAY,2021-06-10 15:22:16.000000,E46E0FKMCTP88F,3KDTI44B8,5912,Health,card-credit,hotmail.it,34,28.66,1815,IT-250,Lombardia,0
79FKOBZB5OO,2021-05-05 22:16:25.000000,4421F4KMCTOFJL,AKDTI442N,5691,Fashion,card-prepaid,gmail.com,42,143,818,IT-060,Umbria,0
4230KQ3O3VC7,2021-06-19 09:09:45.000000,22C99DKMCTKS03,9KES9UICK,5661,Shoes & Accessories,card-debit,gmail.com,32,45.29,592,IT-660,Abruzzo,0
9232KOXBWGNP,2021-05-19 17:47:36.000000,1EBKOXBX8TE,1KEV9BVAD,5941,Sport,card-prepaid,gmail.com,35,505.99,864,IT-240,Lombardia,0
D493KP6ZHC0N,2021-05-30 15:32:28.000000,149KP6ZHT7A,5KM24YN0C,5712,Home & Garden,card-credit,hotmail.com,46,452,2014,IT-208,Lombardia,0
8171KQGNXF9B,2021-06-29 12:25:34.000000,75F2BEKMM8IH4Y,3KDTI448H,5661,Shoes & Accessories,card-prepaid,libero.it,55,173.5,672,IT-040,Lazio,0
7264KO7H79ZE,2021-05-05 18:50:43.000000,D9KO7H7OU3,FKFSEJEE3,5977,Beauty,card-debit,live.it,24,71,640,IT-950,Sicilia,0
C52BKOPZIDPJ,2021-05-13 17:08:40.000000,3691AFKNHKTD7W,2KMXB0JII,5995,Other,card-credit,libero.it,39,28.45,686,IT-161,Liguria,0
22CBKPI4MJCL,2021-06-07 08:31:51.000000,300KPI4N1DX,BKHAMYQZ1,5999,Sport,card-prepaid,gmail.com,43,218.27,423,IT-670,Abruzzo,0
840KODDAELM,2021-05-06 21:36:03.000000,E15A7BKMCTE95Q,EKDTI4401,5912,Health,card-prepaid,yahoo.it,42,78.14,848,IT-200,Lombardia,0
B19AKPUBD6C3,2021-06-13 22:06:43.000000,E28ADFKMCTK4B5,DKDTI449M,5977,Beauty,card-prepaid,hotmail.com,46,67.05,1480,IT-100,Piemonte,0
E57KQB4Z0HA,2021-06-26 13:47:48.000000,250KOPNA23O,8KDTI440N,5977,Beauty,card-prepaid,live.it,57,159.9,1012,IT-900,Sicilia,0
419AKOBQ48LA,2021-05-02 17:26:21.000000,069F37KNKABANP,DKDTI449M,5977,Beauty,card-prepaid,gmail.com,19,20.2,1671,IT-000,Lazio,0
D398KQAUOC63,2021-06-27 12:23:27.000000,660D8AKMRWBN3N,3KK78U110,5661,Shoes & Accessories,card-debit,gmail.com,40,134,222,IT-470,Emilia-Romagna,0
F13AKP3X61MH,2021-05-28 11:00:58.000000,347BFFKMCTPAZJ,3KDTI446Y,5641,Mom & Baby,card-debit,gmail.com,35,87.93,1103,IT-610,Marche,0
F264KPZJBBXT,2021-06-14 15:33:42.000000,D25FC1KMCTJN3V,FKFSEJEE3,5977,Beauty,card-credit,gmail.com,29,100.67,684,IT-210,Lombardia,0
E264KPWF51QQ,2021-06-15 10:29:22.000000,E35A74KMCTM7RP,FKFSEJEE3,5977,Beauty,card-debit,gmail.com,25,82.2,321,IT-101,Piemonte,0
A1DEKOTRE3W1,2021-05-17 07:38:14.000000,3E1KOTREKYP,0KDTI44BI,5912,Health,card-debit,gmail.com,19,83.54,1597,IT-250,Lombardia,0
C40AKPXR618H,2021-06-18 06:04:08.000000,F4C1C0KKQLBBNY,8KL9O9YLA,5912,Health,card-prepaid,gmail.com,22,37.25,838,IT-370,Veneto,0
65A2KOX2DT3V,2021-05-17 16:01:06.000000,189KOX0ESDI,3KNHL8XP7,5533,Auto & Moto,card-debit,libero.it,60,88.3,134,IT-050,Umbria,0
F40KOPJW3G1,2021-05-13 08:55:05.000000,B19941KMCTHA4G,EKDTI4401,5912,Health,card-prepaid,gmail.com,38,39.3,1935,IT-980,Sicilia,0
0232KP72V07C,2021-05-25 17:55:14.000000,330858KMCTLEBM,1KEV9BVAD,5941,Sport,card-debit,asibergamo.it,33,82.87,1040,IT-240,Lombardia,0
0320KQ8B4EVI,2021-06-20 16:21:47.000000,64AFF2KKMIC4RL,DKIHHB1TK,5661,Fashion,card-debit,msn.com,32,122,739,IT-321,Veneto,0
04AFKORBL3Z1,2021-05-16 18:13:20.000000,C3KOR3PGAQ,9KM56SDEK,5611,Fashion,card-prepaid,live.it,20,301,1903,IT-800,Campania,0
2439KOOSY4QG,2021-05-11 22:34:11.000000,388KOOSYS5C,DKLJQ7XQW,5651,Fashion,card-prepaid,hotmail.it,22,158.19,1328,IT-290,Emilia-Romagna,0
D264KQ5EJSX3,2021-06-19 15:52:13.000000,220E30KMCTILEK,FKFSEJEE3,5977,Beauty,card-debit,gmail.com,31,29.5,1381,IT-401,Emilia-Romagna,0
5232KOONIMAO,2021-05-11 17:05:59.000000,23AKOO8I8MW,1KEV9BVAD,5941,Sport,card-prepaid,gmail.com,35,54.99,2058,IT-800,Campania,0
A25BKPIFI0X6,2021-06-02 12:18:31.000000,28FFKMCT1XX5,2KFMM7YHV,5719,Home & Garden,card-credit,libero.it,53,87.95,515,IT-120,Piemonte,0
B13CKO5PIYSK,2021-05-04 10:04:07.000000,C9KO5HRYVT,2KDTI4470,5691,Fashion,card-debit,gmail.com,31,89.39,944,IT-030,Lazio,0
6305KP8EN4YN,2021-05-29 16:50:32.000000,A13CB8KMCTDVM5,5KHZ389YT,5699,Fashion,card-prepaid,live.it,26,50.93,1161,IT-030,Lazio,0
C332KPOD5F5F,2021-06-07 18:13:32.000000,C8KPOAX9S3,EKIOS08MB,5999,Mom & Baby,card-debit,gmail.com,28,601,937,IT-401,Emilia-Romagna,0
A2A4KO9NFM84,2021-05-01 05:49:32.000000,13125KMCT3TN9,CKGQI09WT,5999,Beauty,card-credit,tiscali.it,50,55.8,301,IT-310,Veneto,0
1232KP7W1DSX,2021-05-28 02:53:26.000000,568CCKMCT4ZHX,1KEV9BVAD,5941,Sport,card-prepaid,gmail.com,51,33.95,1434,IT-920,Sicilia,0
410EKO8VVT33,2021-05-03 15:57:11.000000,1CBECKMCT6CX6,6KDTI445Q,5977,Other,card-debit,gmail.com,34,38.06,1064,IT-360,Veneto,0
54DBKQDHXZIL,2021-06-25 05:33:17.000000,52124DKMCTIQFX,FKMGI4VMZ,5995,Other,card-prepaid,hotmail.it,42,37.08,1101,IT-820,Campania,0
45CKQ7OW5KU,2021-06-23 09:32:48.000000,882FKMCT1XRD,5KDTI440S,5691,Fashion,card-credit,libero.it,51,39.16,801,IT-100,Piemonte,0
92FEKO63H2XR,2021-05-03 17:37:20.000000,534B1DKMCTM4QN,0KHXO1BEI,5691,Fashion,card-credit,icloud.com,50,29.8,1280,IT-420,Emilia-Romagna,0
040KOJR7ONE,2021-05-11 11:00:07.000000,A3F7B6KMCTNUXO,EKDTI4401,5912,Health,card-debit,libero.it,32,40.91,386,IT-530,Toscana,0
110EKODF28QV,2021-05-03 20:04:47.000000,54F8E5KL2IHEF4,6KDTI445Q,5977,Other,card-prepaid,libero.it,30,66.86,1395,IT-980,Sicilia,0
D232KPE6B4SW,2021-05-30 14:29:58.000000,C4234DKMCTOFT6,1KEV9BVAD,5941,Sport,card-credit,gmail.com,31,116.98,334,IT-480,Emilia-Romagna,0
1201KOZC393R,2021-05-21 05:37:54.000000,B1A5D2KMCTHIYJ,1KDTI44CH,5661,Shoes & Accessories,card-debit,tiscali.it,41,142,1106,IT-481,Emilia-Romagna,0
E367KOIQW07F,2021-05-09 17:21:37.000000,01AD94KMCTHKHN,3KJO4JBCA,5691,Fashion,card-debit,novidis.it,51,354,479,IT-630,Marche,0
E5E6KOGW8WQX,2021-05-06 08:09:12.000000,417C6FKMCTFSXP,5KNU87KWQ,5691,Fashion,card-credit,gmail.com,36,65,692,IT-560,Toscana,0
8173KP5P248V,2021-05-25 15:29:39.000000,B2CDBKMCT3SSR,FKDTI448J,5691,Fashion,card-debit,gmail.com,39,77.2,1010,IT-640,Abruzzo,0
0264KQ23IU5F,2021-06-18 07:27:49.000000,2A4KQ23J75S,FKFSEJEE3,5977,Beauty,card-debit,hotmail.it,35,61,835,IT-161,Liguria,0
6320KPIPKOSD,2021-06-05 16:37:31.000000,72223KMCT2Y8V,DKIHHB1TK,5661,Fashion,card-prepaid,icloud.com,23,87,666,IT-031,Lazio,0
F175KQFNBENR,2021-06-30 19:22:06.000000,066EE7KNBDPF09,1KDTI448L,5691,Fashion,card-prepaid,gmail.com,39,39.95,66,IT-740,Puglia,0
C27AKOA6GV0E,2021-05-05 12:47:01.000000,2CCKO1GEZZ5,CKG7NPCKT,5977,Beauty,card-credit,alice.it,44,108.2,362,IT-220,Lombardia,0
3305KP08PPPS,2021-05-24 18:15:03.000000,A29088KMCTK5FC,5KHZ389YT,5699,Fashion,card-credit,virgilio.it,60,39.98,770,IT-101,Piemonte,0
6305KQ2L0JJW,2021-06-18 16:40:33.000000,26BKQ25SPBM,5KHZ389YT,5699,Fashion,card-prepaid,live.it,25,130.91,1717,IT-750,Basilicata,0
3305KQ3OVTCE,2021-06-16 10:53:17.000000,564CF0KN4RD6UI,5KHZ389YT,5699,Fashion,card-debit,hotmail.it,26,84.93,286,IT-890,Calabria,0
E338KQAPRW4O,2021-06-22 08:47:55.000000,B4C80KMCT48EK,CKIQ1LVIY,5691,Fashion,card-credit,inwind.it,49,200,434,IT-901,Sicilia,0
C232KQC8W3H1,2021-06-25 13:24:37.000000,1E8KQC8O8DC,1KEV9BVAD,5941,Sport,card-debit,gmail.com,31,109.98,1682,IT-001,Lazio,0
A232KOEJ8W8O,2021-05-04 19:12:23.000000,B4KOEJ9CU2,1KEV9BVAD,5941,Sport,card-prepaid,tiscali.it,37,45.95,1394,IT-091,Sardegna,0
F438KOBA1O0S,2021-05-02 08:13:13.000000,5413ABKMCTO8NE,FKLJNZY6H,5691,Fashion,card-prepaid,gmail.com,55,179,726,IT-870,Calabria,0
F232KP6PABEI,2021-05-25 09:06:34.000000,69KP3E2WKF,1KEV9BVAD,5941,Sport,card-prepaid,gmail.com,28,55.96,1739,IT-801,Campania,0
440KOA9IYCU,2021-05-03 19:04:39.000000,E331D8KMCTLTJA,EKDTI4401,5912,Health,card-credit,gmail.com,37,29.84,941,IT-041,Lazio,0
4562KPCYD3RZ,2021-06-03 16:21:09.000000,367199KNBQPD8X,1KN0EF7HD,5691,Fashion,card-prepaid,gmail.com,19,39.9,1036,IT-090,Sardegna,0
D86KPMAY5N9,2021-06-06 05:57:59.000000,413940KMCTDUXH,4KDTI441Y,5691,Fashion,card-debit,gmail.com,28,14,969,IT-500,Toscana,0
3264KQ0R2DIT,2021-06-19 10:14:27.000000,31FKOXGM7YJ,FKFSEJEE3,5977,Beauty,card-credit,gmail.com,24,74.27,257,IT-101,Piemonte,0
A45FKP77NL7P,2021-05-25 20:19:50.000000,1A3KP71C7XC,9KLQJILHO,5691,Fashion,card-debit,gmail.com,44,297.2,1223,IT-640,Abruzzo,0
05C5KP3VLBED,2021-05-23 09:10:19.000000,1A1KP3VLW7P,4KNOCC7V3,5712,Home & Garden,card-credit,gmail.com,42,288,829,IT-200,Lombardia,0
340KQ9IUKPC,2021-06-20 12:55:17.000000,26FKQ9IVFQ7,EKDTI4401,5912,Health,card-debit,yahoo.it,42,51.87,435,IT-750,Basilicata,0
A13FKPMEYCNI,2021-06-04 07:11:15.000000,74C98KMCT48F8,CKDTI4473,5691,Fashion,card-prepaid,gmail.com,41,70.5,1059,IT-360,Veneto,0
42E4KOBNSGBJ,2021-05-05 18:57:35.000000,ABKOAI05F4,7KHN5Z389,5944,Jewelry & Watches,card-credit,gmail.com,47,79,696,IT-900,Sicilia,0
82C8KOKHP779,2021-05-13 22:43:27.000000,533FKMCT1WS9,FKHAFYR1I,5999,Home & Garden,card-debit,gmail.com,37,137,82,IT-061,Umbria,0
E212KPIBBZJB,2021-06-03 10:25:22.000000,C9KPIAD6S6,EKDU6XZOR,5941,Sport,card-prepaid,live.it,40,73.7,1580,IT-191,Liguria,0
B374KPHZ9JIN,2021-06-01 07:23:39.000000,A228F6KMCTJ0BW,1KJVGWKU4,5999,Other,card-prepaid,libero.it,18,7.39,1397,IT-889,Calabria,0
3107KOO6F9PK,2021-05-17 12:30:47.000000,EB151KMCT60QY,EKDTI445J,5691,Shoes & Accessories,card-debit,gmail.com,35,141,901,IT-001,Lazio,0
7B6KQAVFYHA,2021-06-22 09:34:44.000000,758F1KMCT4R35,FKDTI443A,5691,Fashion,card-prepaid,gmail.com,20,72,952,IT-801,Campania,0
648BKPAUBOLX,2021-05-27 08:26:02.000000,F24E30KMCTJFMQ,9KLWQF3FC,5621,Fashion,card-prepaid,hotmail.it,27,131.98,94,IT-360,Veneto,0
F21BKQ3KWQ9X,2021-06-18 07:14:58.000000,C20EDKMCT2Y09,4KE8MAWV4,5661,Shoes & Accessories,card-credit,libero.it,68,70.99,1535,IT-901,Sicilia,0
1DBKPE2LA7P,2021-06-04 13:53:14.000000,177KPE2OZSF,EKDTI444B,5999,Electronics,card-credit,icloud.com,54,359.8,92,IT-001,Lazio,0
5264KQ4BHQBX,2021-06-22 21:17:02.000000,423B83KMCTJ8AV,FKFSEJEE3,5977,Beauty,card-debit,gmail.com,24,54.94,681,IT-550,Toscana,0
C5D7KPFKPVWB,2021-06-03 14:09:48.000000,E6AE8DKNNCVR97,DKNR6SDZK,5699,Fashion,card-debit,gmail.com,27,25.98,1643,IT-450,Veneto,0
357KOB4GJZ7,2021-05-08 09:01:34.000000,D18BFKMCT2WE3,8KDTI440N,5977,Beauty,card-prepaid,gmail.com,35,111.74,879,IT-240,Lombardia,0
825BKPEIQUO9,2021-06-04 19:02:47.000000,76KPEIS2LP,2KFMM7YHV,5719,Home & Garden,card-prepaid,virgilio.it,48,132.95,1644,IT-140,Piemonte,0
73C6KP5GINSV,2021-05-28 10:35:07.000000,35EKP5GJD5G,5KKSHUZO6,5944,Jewelry & Watches,card-debit,icloud.com,30,97,340,IT-121,Piemonte,0
B438KOPW2JPO,2021-05-18 14:27:13.000000,2BCKOPVZSA6,FKLJNZY6H,5691,Fashion,card-prepaid,unina.it,59,389.75,1205,IT-800,Campania,0
D1FBKPFX1TN2,2021-06-03 20:53:31.000000,F258E1KMCTJHQB,BKDTI44CB,5912,Health,card-debit,gmail.com,32,32.88,547,IT-430,Emilia-Romagna,0
E232KOMU41HF,2021-05-15 11:12:34.000000,44B720KKO15ZAG,1KEV9BVAD,5941,Sport,card-prepaid,live.it,35,140.96,994,IT-870,Calabria,0
3305KPTYV3HN,2021-06-14 19:21:30.000000,A5B202KM9DTCFO,5KHZ389YT,5699,Fashion,card-prepaid,katamail.com,40,48.8,688,IT-070,Sardegna,0
C305KQ6V81KH,2021-06-19 14:27:58.000000,3AEKQ6V8C01,5KHZ389YT,5699,Fashion,card-prepaid,me.com,40,78.6,1563,IT-160,Liguria,0
7165KPLOT6DB,2021-06-03 22:15:36.000000,22211EKMCTITDA,0KDTI4485,5995,Other,card-credit,outlook.it,64,81.8,1091,IT-200,Lombardia,0
F264KQ0OWST2,2021-06-19 10:50:45.000000,B22DCCKMCTJ1AA,FKFSEJEE3,5977,Beauty,card-credit,gmail.com,27,76.62,441,IT-200,Lombardia,0
474KO89I2T5,2021-04-30 04:21:43.000000,83A9B5KMCTN29P,5KDTI441G,5712,Home & Garden,card-debit,gmail.com,52,136.95,608,IT-280,Piemonte,0
EC0KOCZKIXU,2021-05-08 16:46:51.000000,197KOCZKZCW,9KDTI443K,5691,Fashion,card-prepaid,gmail.com,47,115.92,909,IT-620,Marche,0
F3F2KOKCE2HE,2021-05-08 19:59:24.000000,9380A0KMCTMN07,AKL6TFSZ3,5999,Electronics,card-debit,gmail.com,38,33.32,1696,IT-800,Campania,0
0305KQF1VZU3,2021-06-26 12:17:20.000000,A2CBBBKMCTKSF5,5KHZ389YT,5699,Fashion,card-credit,gmail.com,34,166,1527,IT-270,Lombardia,0
8243KP9HIOZE,2021-06-01 05:36:50.000000,394D5KMCT5I6E,3KFDSYKRC,5977,Beauty,card-credit,hotmail.it,36,31.96,460,IT-190,Liguria,0
757KQ8GRX3H,2021-06-25 17:57:34.000000,B1A8FAKMCTHJKZ,8KDTI440N,5977,Beauty,card-debit,gmail.com,28,17.2,1075,IT-160,Liguria,0
A526KPVQNR0R,2021-06-11 20:07:22.000000,211KP4JFS3M,3KMX7BZ4U,5941,Other,card-prepaid,gmail.com,29,124.46,1541,IT-870,Calabria,0
5243KQCBFRTI,2021-06-26 11:03:01.000000,297KQCBG9YM,3KFDSYKRC,5977,Beauty,card-credit,yahoo.it,48,36.97,37,IT-100,Piemonte,0
038BKQCTTEOH,2021-06-23 23:20:18.000000,D6CCCKMCT50AD,DKK4FPU17,5691,Fashion,card-prepaid,gmail.com,48,61.98,736,IT-090,Sardegna,0
F305KOHJ6Q69,2021-05-10 18:39:19.000000,C3652CKMCTMDN8,5KHZ389YT,5699,Fashion,card-prepaid,gmail.com,32,23,875,IT-238,Lombardia,0
3396KQARU1L7,2021-06-25 11:39:41.000000,CE2C6KMCT6N3N,5KK75HJWU,5691,Fashion,card-credit,gmail.com,34,208,1165,IT-960,Sicilia,0
D51BKP1DTZEN,2021-05-21 16:23:33.000000,56BD8FKNQBN5YE,4KMVSAKAI,5611,Fashion,card-credit,yahoo.com,50,127.98,1804,IT-330,Friuli-Venezia Giulia,0
C232KODFGWNA,2021-05-03 19:33:14.000000,04C5A9KKR7QVND,1KEV9BVAD,5941,Sport,card-credit,alice.it,54,311.99,1487,IT-521,Toscana,0
E1DEKQ7PKWY1,2021-06-21 05:20:51.000000,BDKP57WTP5,0KDTI44BI,5912,Health,card-debit,live.it,33,96.45,1593,IT-401,Emilia-Romagna,0
C1DEKPXURL3W,2021-06-17 08:37:47.000000,3B2KPXUS6FD,0KDTI44BI,5912,Health,card-prepaid,gmail.com,21,40.96,1355,IT-200,Lombardia,0
C91KPBLVG2F,2021-06-02 17:20:24.000000,34C99AKKSACMT4,2KDTI4429,5944,Jewelry & Watches,card-debit,gmail.com,24,80,1585,IT-220,Lombardia,0
1DBKP6Q9GT8,2021-05-28 11:26:42.000000,386KP6Q47O3,EKDTI444B,5999,Electronics,card-debit,hotmail.it,51,369.9,1223,IT-021,Lazio,0
F1DEKOCVBWA1,2021-05-06 13:24:15.000000,21F19FKMCTICU8,0KDTI44BI,5912,Health,card-debit,libero.it,26,73.88,1214,IT-800,Campania,0
62D5KQ4B1IZQ,2021-06-21 19:27:38.000000,D1BF94KMCTHSOO,4KHC5YE8G,5691,Fashion,card-credit,yahoo.it,49,64,255,IT-100,Piemonte,0
02EFKP2YLU66,2021-05-25 16:57:36.000000,339KOY9HQ43,BKHQBQ7B5,5691,Fashion,card-prepaid,gmail.com,37,78,161,IT-001,Lazio,0
8693KQ9L69PW,2021-06-20 13:02:49.000000,3A8KO9CUAT7,EKP45UEDC,5977,Beauty,card-prepaid,gmail.com,18,37.82,1135,IT-880,Calabria,0
916FKOFH9YM3,2021-05-10 08:10:54.000000,2C7KOFHAM7A,EKDTI448F,5691,Shoes & Accessories,card-credit,libero.it,64,169.1,1668,IT-701,Puglia,0
BDBKOTODYOA,2021-05-17 06:40:24.000000,1ACKOFJAVN4,EKDTI444B,5999,Electronics,card-prepaid,gmail.com,23,322.9,866,IT-208,Lombardia,0
E8EKPZAFSZR,2021-06-19 11:06:39.000000,25CKPZAAW5F,BKDTI4426,5691,Shoes & Accessories,card-debit,gmail.com,22,20.99,1326,IT-601,Marche,0
421BKPF3IZI1,2021-06-02 03:48:17.000000,E1C1A8KMCTHX2O,4KE8MAWV4,5661,Shoes & Accessories,card-prepaid,tiscali.it,42,60.99,1003,IT-750,Basilicata,0
4320KPBOP0W7,2021-05-31 20:40:54.000000,191KPBOPG07,DKIHHB1TK,5661,Fashion,card-prepaid,icloud.com,26,56,1981,IT-950,Sicilia,0
E264KPWIKLI2,2021-06-12 11:09:38.000000,D3211EKMCTLMX5,FKFSEJEE3,5977,Beauty,card-debit,gmail.com,24,86,1083,IT-101,Piemonte,0
72E0KOULBTUR,2021-05-19 19:42:43.000000,92210EKMCTITCU,0KHLS1B2X,5999,Beauty,card-prepaid,gmail.com,22,68,501,IT-100,Piemonte,0
721BKQIFFY59,2021-06-26 20:23:19.000000,81CBAKMCT2X6E,4KE8MAWV4,5661,Shoes & Accessories,card-prepaid,outlook.it,59,39.49,125,IT-210,Lombardia,0
D283KOMNSV70,2021-05-14 11:18:27.000000,52FF91KMCTLCL7,9KG9JW1XN,5691,Fashion,card-debit,libero.it,30,65,629,IT-360,Veneto,0
5243KQ7JMJ7Q,2021-06-20 05:05:54.000000,742471KMCTOG1A,3KFDSYKRC,5977,Beauty,card-prepaid,libero.it,65,36.96,589,IT-161,Liguria,0
1230KQH538M1,2021-07-01 23:18:08.000000,0154D1KMCTE81H,9KES9UICK,5661,Shoes & Accessories,card-debit,gmail.com,33,221.1,886,IT-350,Veneto,0
1371KOAHX6CB,2021-05-07 22:19:38.000000,1A5KOAHXSP1,3KJTUGATZ,5999,Sport,card-credit,gmail.com,52,139.16,211,IT-471,Emilia-Romagna,0
918DKP9I1E44,2021-05-30 06:54:28.000000,EE796KMCT6O1T,2KDTI4499,5691,Fashion,card-credit,gmail.com,25,97,794,IT-621,Marche,0
134BKP6IX250,2021-05-25 08:45:25.000000,F16953KMCTEH00,AKIYFWASK,5999,Home & Garden,card-debit,hotmail.com,34,46.7,309,IT-201,Lombardia,0
F48CKQAT3URU,2021-06-23 12:02:21.000000,274KQAT4AMO,AKM0LLYSP,5641,Mom & Baby,card-prepaid,libero.it,23,103,1012,IT-230,Lombardia,0
B25CKO8KHZS0,2021-05-04 13:49:43.000000,51F37FKMCTID7K,BKFMMJF7L,5912,Health,card-credit,cmgsrl.it,45,103.65,881,IT-370,Veneto,0
A264KO9PWE8I,2021-05-05 04:36:32.000000,1EEKO9PWTRW,FKFSEJEE3,5977,Beauty,card-debit,outlook.it,29,208,1277,IT-101,Piemonte,0
F243KQ978NBD,2021-06-25 07:46:37.000000,623F63KMCTJ92D,3KFDSYKRC,5977,Beauty,card-credit,libero.it,55,44.97,465,IT-840,Campania,0
F4A6KOAI7FRI,2021-05-04 21:17:44.000000,F16C75KMCTEHMA,8KM4VU2LB,5977,Beauty,card-prepaid,gmail.com,61,25.89,1369,IT-110,Valle dAosta,0
1376KPB3QDSH,2021-06-02 09:04:35.000000,355D28KLQYUK0L,9KJVHGY6G,5691,Mom & Baby,card-debit,gmail.com,53,8.89,520,IT-280,Piemonte,0
4264KP8SRLHR,2021-05-27 22:26:12.000000,290KP8SS9LD,FKFSEJEE3,5977,Beauty,card-prepaid,gmail.com,23,42.5,1345,IT-620,Marche,0
9264KQ2DT4ZI,2021-06-17 12:38:53.000000,CBEF5KMCT63FX,FKFSEJEE3,5977,Beauty,card-prepaid,hotmail.it,37,65.7,256,IT-850,Basilicata,0
940KQ3W5I5S,2021-06-17 12:13:50.000000,6187BKMCT2WC7,EKDTI4401,5912,Health,card-debit,hotmail.com,54,13.89,1747,IT-120,Piemonte,0
F256KQGYQTWU,2021-06-30 19:47:19.000000,91849KMCT2WAT,EKFMJJHZW,5999,Other,card-prepaid,gmail.com,37,59.65,856,IT-411,Emilia-Romagna,0
31DEKP61G95T,2021-05-26 22:01:04.000000,E545E0KLLH3TSB,0KDTI44BI,5912,Health,card-prepaid,gmail.com,25,85.11,340,IT-651,Abruzzo,0
126EKPI15BTG,2021-06-03 09:50:13.000000,554F65KLNU41MP,4KFZ82R3Y,5631,Shoes & Accessories,card-credit,live.com,39,106.4,696,IT-840,Campania,0
A1C8KOIYWELB,2021-05-08 21:00:13.000000,142KOER3RDK,FKDTI44AW,5712,Home & Garden,card-credit,libero.it,41,180,1057,IT-021,Lazio,0
11A5KPWZUGQF,2021-06-12 17:04:10.000000,29FKPWZG8BE,2KDTI449X,5691,Shoes & Accessories,card-prepaid,gmail.com,42,45.7,1387,IT-711,Puglia,0
7305KPTODPG3,2021-06-09 10:35:25.000000,74CE62KKTEXZMV,5KHZ389YT,5699,Fashion,card-credit,gmail.com,42,57,323,IT-041,Lazio,0
B4F5KOBPA4Y3,2021-05-06 15:41:40.000000,747568KMCTP9OO,0KMNIL924,5621,Fashion,card-prepaid,icloud.com,26,77.89,757,IT-810,Campania,0
D305KO7D8E9C,2021-05-01 16:36:12.000000,54F299KL12PT9L,5KHZ389YT,5699,Fashion,card-credit,gmail.com,39,34.9,852,IT-950,Sicilia,0
C1EDKQ2DG9QQ,2021-06-21 11:16:04.000000,45B772KMAJ79KO,2KDTI44BX,5691,Fashion,card-debit,hotmail.it,34,67.8,409,IT-700,Puglia,0
4578KPW8M2UI,2021-06-16 06:05:37.000000,76KPW8NJ2O,2KN8ZLD7J,5945,Other,card-prepaid,gmail.com,56,147.7,747,IT-030,Lazio,0
0283KOYNF7J6,2021-05-22 15:42:54.000000,22DKOYNFK4Z,9KG9JW1XN,5691,Fashion,card-prepaid,libero.it,24,17,894,IT-700,Puglia,0
F243KPWEAMTV,2021-06-15 06:44:55.000000,31CKO7IHHO0,3KFDSYKRC,5977,Beauty,card-prepaid,live.it,41,45.35,1175,IT-230,Lombardia,0
4264KPZJ3MBT,2021-06-16 11:47:01.000000,A26BCCKMCTJPHI,FKFSEJEE3,5977,Beauty,card-debit,gmail.com,29,47.27,1599,IT-401,Emilia-Romagna,0
5E1KOSVQP8B,2021-05-19 15:16:16.000000,2FDKOSVR3CL,4KDTI444H,5691,Fashion,card-debit,libero.it,52,35.9,837,IT-800,Campania,0
B1DEKP2PHVWE,2021-05-27 16:01:08.000000,56499CKN492225,0KDTI44BI,5912,Health,card-debit,gmail.com,46,62.57,1287,IT-711,Puglia,0
121AKQFFOSRA,2021-06-24 17:11:24.000000,E4A8D8KKKZQJ5U,6KE8INTVQ,5941,Sport,card-debit,gmail.com,48,75.93,1557,IT-800,Campania,0
157KPJDYOVO,2021-06-05 06:28:42.000000,56E893KNZT5KLO,8KDTI440N,5977,Beauty,card-credit,yahoo.it,38,86.13,453,IT-100,Piemonte,0
51FBKP6ZEN4Y,2021-05-27 15:35:14.000000,B66BF4KNALLGN1,BKDTI44CB,5912,Health,card-credit,libero.it,55,42.7,1070,IT-840,Campania,0
11DEKOPDW0S0,2021-05-16 06:55:35.000000,747788KMCTPA3S,0KDTI44BI,5912,Health,card-credit,gmail.com,45,30.3,747,IT-201,Lombardia,0
6243KPY12Y7E,2021-06-18 11:24:45.000000,F6E2F5KNYKD5XP,3KFDSYKRC,5977,Beauty,card-credit,virgilio.it,51,17.97,624,IT-210,Lombardia,0
D175KPRGHJZG,2021-06-08 01:10:02.000000,E3FF86KMCTO0Q4,1KDTI448L,5691,Fashion,card-prepaid,gmail.com,18,6.95,448,IT-530,Toscana,0
0DBKOT4AIRA,2021-05-14 23:05:23.000000,160308KMPGJHNN,EKDTI444B,5999,Electronics,card-debit,gmail.com,58,367.9,898,IT-960,Sicilia,0
C264KOWKJ5OW,2021-05-21 08:42:25.000000,B29297KMCTK5TW,FKFSEJEE3,5977,Beauty,card-debit,yahoo.it,51,73,1047,IT-100,Piemonte,0
